baseline_e_net_pct
-6.971155424149999558e-02
-7.415201780927405117e-02
-7.937743039242149690e-02
-6.615221890612527078e-02
-4.436776592336791336e-02
-7.000675032248268592e-02
-8.531581617257069650e-02
-5.323279668248268731e-02
-6.799991832427501603e-02
-6.603416575559523105e-02
-6.751838578883546937e-02
-5.855767349281969236e-02
-8.894853362463102375e-02
-7.396103335886199115e-02
-8.423474553111839902e-02
-6.060435074107414777e-02
-7.242643588733921334e-02
-8.220960027994396457e-02
-5.426210035985151031e-02
-7.772569959301808828e-02
-7.980155981835403145e-02
-5.552896325433996638e-02
-7.108464781874727911e-02
-6.971433920077509117e-02
-5.701496047187402938e-02
-6.499610158475691013e-02
-5.529191093921844574e-02
-7.695440417073026729e-02
-5.900432519755867411e-02
-6.833818874707808799e-02
-5.902237521066104609e-02
-5.450738713011549219e-02
-8.689396076510702560e-02
-7.634935207169266103e-02
-7.848015509464792427e-02
-7.426863090237395548e-02
-6.179083637782062377e-02
-4.712311364780767675e-02
-9.084652050180316851e-02
-6.740534649441991266e-02
-7.809461610942106113e-02
-6.165238560745063545e-02
-5.727403521588996654e-02
-9.634175726673083195e-02
-8.076490240580826152e-02
-6.826482886491716529e-02
-9.343974693298209844e-02
-7.124637989740770228e-02
-9.095341753199401302e-02
-8.415316333328883014e-02
-8.319645339854142563e-02
-5.676108134780713521e-02
-7.785071341269590717e-02
-7.186734922839455031e-02
-5.421756354423099000e-02
-7.760400031632143369e-02
-7.527692408848470074e-02
-7.255166721684674913e-02
-6.730578010078049067e-02
-4.387093843908113078e-02
-5.630498817019734259e-02
-6.755311634843702562e-02
-7.030706626746015264e-02
-8.555943768203642941e-02
-7.806887590497482710e-02
-8.189054053268238209e-02
-7.323732074784235213e-02
-7.643129256297341578e-02
-6.536766369942054178e-02
-7.078690909065268877e-02
-8.640262929567123218e-02
-8.731015316207933752e-02
-5.855423803008377032e-02
-7.303025890741242365e-02
-7.918972803195035992e-02
-8.628503736054268791e-02
-5.894465711640884537e-02
-7.388905651443801459e-02
-9.576965155269794028e-02
-5.199763050169348144e-02
-5.502773600681227367e-02
-6.755248842038132084e-02
-4.922946438359764726e-02
-7.381558156842726870e-02
-8.608911397829675793e-02
-5.600395686115963029e-02
-5.143784432616379382e-02
-6.706999600434111752e-02
-7.126512858668306027e-02
-6.796670466768015006e-02
-7.366306038853359661e-02
-5.809288228321282666e-02
-6.921045927474941961e-02
-6.479740961491019247e-02
-5.659050848777685827e-02
-8.924596502459102021e-02
-6.187160707129974596e-02
-5.517630526141625164e-02
-7.437016137580024222e-02
-5.203493488068487716e-02
-8.269918824663337331e-02
-6.385404535030407558e-02
-7.315626003725185511e-02
-8.128066671472103377e-02
-7.884748693359935889e-02
-6.903660847217105156e-02
-5.809979667115026253e-02
-4.565501002019119181e-02
-7.576840998330081067e-02
-8.155865535626216634e-02
-9.019264327437827300e-02
-5.634409748587573125e-02
-6.919621555415356173e-02
-6.137152220574297601e-02
-7.179094455082342396e-02
-5.540268576311468962e-02
-8.355605060105829318e-02
-8.140937640724432711e-02
-6.441362947021088414e-02
-6.546554942093028850e-02
-9.262504334575805132e-02
-8.126988070266435993e-02
-6.662459689884087100e-02
