trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,ema50_at_entry,ema100_at_entry,stoch_k_at_entry,stoch_d_at_entry,pullback_stoch_min,pullback_stoch_max,volatility_regime,trend_regime,split,month,spec_hash,pb_depth_bucket
188,2021-04-06 15:20:00,2021-04-06 15:25:00,SHORT,57750.93,57794.2431975,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999942,-0.0015999999999999942,0.001534520742782889,0.000750637262464839,58231.34408822722,58348.24094064602,53.95004598550137,62.44495995813647,53.95004598550137,87.66142869595653,Medium,Trending,train,2021-04,3509407d0c39,
189,2021-04-10 12:55:00,2021-04-10 13:00:00,LONG,60007.48,60127.49496,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000007,0.001150000000000007,0.0,0.0032082667027510036,59037.71340226055,58516.317181007,27.46353623715893,22.747801397219906,19.494964908724498,64.90549104113619,High,Trending,train,2021-04,3509407d0c39,15-20
190,2021-04-10 13:10:00,2021-04-10 13:15:00,LONG,60040.91,60160.99182,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999905,0.0011499999999999904,0.0006647134428842516,0.0026383677395961556,59156.54866275076,58607.92084353399,40.096559312711044,38.218029376371426,21.28490304577664,40.096559312711044,Low,Trending,train,2021-04,3509407d0c39,
191,2021-04-16 13:45:00,2021-04-16 13:50:00,SHORT,60883.09,60761.32382,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999979,0.0011499999999999787,0.0,0.010398453823549307,61640.19157352592,62062.21205066178,44.708933786724195,70.5890599992551,44.708933786724195,94.65140881459108,High,Trending,train,2021-04,3509407d0c39,
192,2021-04-16 13:55:00,2021-04-16 14:00:00,SHORT,60616.99,60662.4527425,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999998,-0.0015999999999999981,0.0024771932753507473,0.0016002114258725152,61558.75676587303,62004.14995476287,23.962660122517757,33.245824570445045,23.962660122517757,91.08176562629744,High,Trending,train,2021-04,3509407d0c39,
193,2021-04-22 15:15:00,2021-04-22 15:20:00,SHORT,54463.68,54504.527760000004,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000771,-0.001600000000000077,0.0017286749628376461,0.0015843586037520944,54965.04303243028,55249.39139713909,35.24184853102207,52.172718592845236,35.24184853102207,81.58350726039363,Low,Trending,train,2021-04,3509407d0c39,
194,2021-04-26 13:20:00,2021-04-26 13:25:00,LONG,53496.21,53603.20242,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000434,0.0011500000000000433,0.0,0.003647361186895345,51793.78856997309,51151.316309494454,34.23494514464776,20.881558596674818,7.327018144029119,34.23494514464776,Medium,Trending,train,2021-04,3509407d0c39,5-10
195,2021-04-26 13:35:00,2021-04-26 13:40:00,LONG,53797.99,53757.6415075,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000216,-0.0016000000000000215,0.001214729397882682,0.0017736722134043582,52013.41970892616,51301.80884821636,90.36058900047635,78.84611340768431,21.082712501347988,90.36058900047635,High,Trending,train,2021-04,3509407d0c39,
196,2021-05-08 14:40:00,2021-05-08 14:50:00,LONG,58964.0,58919.777,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999684,-0.0015999999999999684,0.001763788074079099,0.0013633742622617092,58394.85395400732,57901.663583379624,66.15292681673299,46.633149574327284,13.698605494507524,66.15292681673299,Medium,Trending,train,2021-05,3509407d0c39,10-15
197,2021-05-11 13:25:00,2021-05-11 13:30:00,SHORT,55067.46,55108.760595,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000112,-0.0016000000000000111,0.0026687266854145647,0.003494985968119814,56336.50353210927,56842.45620958126,23.493979643514464,45.25359553210467,23.493979643514464,89.99105196303321,Medium,Trending,train,2021-05,3509407d0c39,
198,2021-05-11 13:35:00,2021-05-11 13:40:00,SHORT,55205.19,55246.5938925,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999975,-0.0015999999999999751,0.003149341574587472,0.0025131695045339983,56245.16033855994,56776.05816783707,24.488441170466402,21.68539361818687,17.07376004058012,69.74384413278183,High,Trending,train,2021-05,3509407d0c39,15-20
199,2021-05-17 15:05:00,2021-05-17 15:10:00,SHORT,44203.8,44115.392400000004,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999693,0.0011499999999999692,0.00019613698369819456,0.007089661974762337,45447.579966760386,46713.1541308216,60.71114866712643,74.21939744606858,52.7335477091213,84.95659873846732,High,Trending,train,2021-05,3509407d0c39,
200,2021-05-17 15:15:00,2021-05-17 15:20:00,SHORT,44075.33,43987.17934,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999985,0.0011499999999999848,0.0007003918064821147,0.005460424232785058,45337.94483667501,46607.640785823205,29.549985999489987,44.2111667281274,29.549985999489987,84.95659873846732,High,Trending,train,2021-05,3509407d0c39,
201,2021-05-19 13:55:00,2021-05-19 14:00:00,SHORT,36371.04,36298.29792,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000001,0.0011500000000000997,0.0,0.05336278533690542,38726.637319531095,41213.94545913122,64.21354080459757,75.97057131138861,64.21354080459757,92.63132853511412,High,Trending,train,2021-05,3509407d0c39,
202,2021-05-19 14:05:00,2021-05-19 14:10:00,SHORT,34434.23,34460.055672500006,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000823,-0.0016000000000000823,0.034573446248108194,0.0,38432.317056591375,40966.15007400697,39.68074310625955,51.33409897922553,39.68074310625955,86.1084522724879,High,Trending,train,2021-05,3509407d0c39,
203,2021-05-29 12:05:00,2021-05-29 12:10:00,SHORT,34892.24,34918.40918,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001267,-0.0016000000000001267,0.007481033031986449,0.0,37008.12650841026,37612.640929114656,11.111301946699188,22.14676215692893,11.111301946699188,76.52276654249238,High,Trending,train,2021-05,3509407d0c39,10-15
204,2021-05-29 14:20:00,2021-05-29 14:25:00,SHORT,34810.9,34741.2782,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000023,0.001150000000000023,0.0,0.005225662077108132,35515.5713135165,36418.35513547215,53.65609518060222,71.11781250571084,53.65609518060222,91.41684016117968,Medium,Trending,train,2021-05,3509407d0c39,
205,2021-06-02 13:30:00,2021-06-02 13:35:00,LONG,37671.55,37643.2963375,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999823,-0.0015999999999999825,0.004164946756902794,0.001523696264156749,36948.67509511243,36721.13114922397,89.49408675450827,75.69060268119027,19.016606965314523,89.49408675450827,High,Trending,train,2021-06,3509407d0c39,15-20
206,2021-06-17 14:05:00,2021-06-17 14:10:00,SHORT,38503.26,38532.137445,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999548,-0.0015999999999999548,0.001153149109971505,0.0005168393533431054,38884.66570948646,39030.84588921764,20.22918658863077,38.33926068534348,20.22918658863077,85.15826330532184,High,Trending,train,2021-06,3509407d0c39,
207,2021-06-20 13:20:00,2021-06-20 13:25:00,SHORT,34009.46,33941.44108,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000664,0.0011500000000000663,0.0,0.005454952827830751,35002.05977011452,35818.6225712628,61.03560909555188,73.56322117498031,61.03560909555188,93.52434203641417,High,Trending,train,2021-06,3509407d0c39,
208,2021-06-26 12:10:00,2021-06-26 12:15:00,SHORT,31658.9,31595.5822,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000226,0.0011500000000000225,0.0006664792522797237,0.006123080713480322,32905.26575671885,33136.17146471109,3.842636354870818,12.169371303057867,3.842636354870818,73.31576570747022,Low,Trending,train,2021-06,3509407d0c39,0-5
209,2021-06-26 15:05:00,2021-06-26 15:10:00,SHORT,31046.04,31069.32453,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000261,-0.0016000000000000263,0.0063541115066527145,0.0,31567.822221403865,32147.718465212154,55.65714207872228,69.12996498667785,55.65714207872228,88.91520680715041,Medium,Trending,train,2021-06,3509407d0c39,
210,2021-06-28 14:05:00,2021-06-28 14:10:00,LONG,34343.76,34412.44752,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999853,0.0011499999999999852,0.0006918287339534761,0.0024560502402765027,33812.904644178016,33354.77009766546,43.221409131194584,33.79661220786797,15.832801526481417,43.221409131194584,Low,Trending,train,2021-06,3509407d0c39,15-20
211,2021-07-01 13:00:00,2021-07-01 13:05:00,SHORT,33655.25,33587.9395,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999988,0.0011499999999999878,0.0,0.002117054545724664,34254.111150202814,34526.10826883891,40.051929356120894,57.68964828178483,40.051929356120894,83.33124637006601,High,Trending,train,2021-07,3509407d0c39,
212,2021-07-04 13:10:00,2021-07-04 13:15:00,LONG,35308.03,35281.548977499995,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001062,-0.0016000000000001061,0.0008083147091469242,0.0009054597495244329,34889.831695349654,34549.302394630795,29.34900118841181,23.496871377955177,12.228364354988189,29.34900118841181,Medium,Trending,train,2021-07,3509407d0c39,10-15
213,2021-07-04 13:25:00,2021-07-04 13:30:00,LONG,35388.42,35361.878684999996,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000626,-0.0016000000000000627,0.0017468991268895224,0.00042725840825904687,34942.32685759015,34596.15925546793,51.41449606835175,40.37879928757226,25.101271619288127,51.41449606835175,Low,Trending,train,2021-07,3509407d0c39,
214,2021-07-13 13:50:00,2021-07-13 13:55:00,SHORT,32427.99,32452.310992500003,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000311,-0.001600000000000031,0.006960961811077392,0.0,32953.12566379933,33219.92369876093,50.65972707933302,56.920560159552245,48.4139797288889,84.85264332043369,High,Trending,train,2021-07,3509407d0c39,
215,2021-07-15 14:35:00,2021-07-15 14:40:00,SHORT,31780.77,31804.605577500002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000572,-0.001600000000000057,0.0033803460394446166,0.0,32065.600090313943,32337.13115255456,37.39571166325737,29.470710250281673,24.37446249213099,69.58382976391232,High,Trending,train,2021-07,3509407d0c39,
216,2021-07-18 15:50:00,2021-07-18 15:55:00,SHORT,31423.81,31360.96238,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000015,0.0011500000000000147,0.0,0.0037242460414571776,31548.72198100586,31630.45294337365,60.83111733611818,68.70529457157964,60.83111733611818,82.22447543372182,Medium,Trending,train,2021-07,3509407d0c39,
217,2021-07-19 12:00:00,2021-07-19 12:05:00,SHORT,31267.84,31291.29088,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000104,-0.0016000000000000105,0.0034271635009006014,0.00036043423530376375,31530.501482658623,31617.977274581426,35.66848409436277,49.749811093752676,35.66848409436277,74.44641682784082,Medium,Trending,train,2021-07,3509407d0c39,
218,2021-07-24 14:20:00,2021-07-24 14:25:00,LONG,33789.17,33763.828122499996,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000811,-0.0016000000000000812,0.0011592471789037214,0.0006084789889779758,33358.05992629324,32893.46313190973,36.71950475999881,22.824442127397987,10.750390946314115,36.71950475999881,Low,Trending,train,2021-07,3509407d0c39,10-15
219,2021-07-24 14:30:00,2021-07-24 14:45:00,LONG,33809.72,33877.33944,TP,3,5e-05,0.0008,0.0008500000000000001,0.0020000000000000655,0.0011500000000000655,0.0002877870624188311,0.002582097692616077,33392.40847482894,32929.19877618343,72.1590761530713,57.43886909678027,10.825620787946804,72.1590761530713,Medium,Trending,train,2021-07,3509407d0c39,10-15
220,2021-07-26 13:25:00,2021-07-26 13:30:00,LONG,38341.0,38312.244249999996,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001017,-0.0016000000000001018,0.007051720090764524,0.0,36312.255806602865,35198.76697120745,42.03631699763476,27.633723571719884,12.122296658314683,42.03631699763476,Medium,Trending,train,2021-07,3509407d0c39,10-15
221,2021-07-26 13:35:00,2021-07-26 13:40:00,LONG,38158.47,38234.78694,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999207,0.0011499999999999206,0.0,0.005009634820263921,36459.58552543387,35317.53287371867,46.020808998732356,44.44449493103093,14.171094152712778,46.020808998732356,High,Trending,train,2021-07,3509407d0c39,10-15
222,2021-07-31 13:35:00,2021-07-31 13:40:00,LONG,41487.38,41456.26446499999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001075,-0.0016000000000001074,0.001478039828015163,0.001603620185222738,40445.124420204425,39944.13952972566,32.58414492716686,22.426255313265273,13.734144185719009,38.97349093774449,High,Trending,train,2021-07,3509407d0c39,10-15
223,2021-07-31 13:45:00,2021-07-31 13:50:00,LONG,41553.9,41522.734575,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999815,-0.0015999999999999816,0.005754935156507558,0.0,40523.321273706584,40003.69585637106,53.964790858402445,46.6905039464344,13.734144185719009,53.964790858402445,High,Trending,train,2021-07,3509407d0c39,10-15
224,2021-08-03 13:20:00,2021-08-03 13:25:00,SHORT,38372.47,38401.2493525,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000403,-0.0016000000000000404,0.0020204589384003385,0.0,39095.096299903045,39618.3909114091,60.559666240028484,76.65483403328969,60.559666240028484,92.46813019481992,Low,Trending,train,2021-08,3509407d0c39,
225,2021-08-05 13:15:00,2021-08-05 13:20:00,SHORT,37842.87,37767.18426,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000213,0.0011500000000000212,0.0,0.004655830807758564,38477.96465853181,38714.4388952219,57.841740175006805,71.3403736446802,53.0344701835241,83.16018026282823,High,Trending,train,2021-08,3509407d0c39,
226,2021-08-05 13:30:00,2021-08-05 13:35:00,SHORT,37819.99,37848.3549925,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999752,-0.0015999999999999751,0.0034386577045631933,0.0,38403.069541666555,38662.04814831288,46.635813013427416,48.5745802274519,46.635813013427416,73.01920049620595,Medium,Trending,train,2021-08,3509407d0c39,
227,2021-08-07 13:20:00,2021-08-07 13:25:00,LONG,43363.55,43450.27710000001,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000085,0.001150000000000085,0.0,0.009296286858432838,42262.61213483968,41209.901211348406,34.58479001809011,26.171690782065934,11.321091936224368,34.58479001809011,Medium,Trending,train,2021-08,3509407d0c39,10-15
228,2021-08-07 13:30:00,2021-08-07 13:35:00,LONG,43556.77,43524.10242249999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000912,-0.0016000000000000914,0.004609386784189848,0.0,42359.989956074605,41300.84843764589,63.62560128169952,50.19210923007798,19.794414817199822,63.62560128169952,Medium,Trending,train,2021-08,3509407d0c39,15-20
229,2021-08-19 13:30:00,2021-08-19 13:35:00,SHORT,44456.51,44489.8523825,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999792,-0.0015999999999999793,0.006515131304729035,0.0,44920.48417462283,45273.292824296776,44.35855541785251,53.46183601890623,44.35855541785251,86.391655952396,High,Trending,train,2021-08,3509407d0c39,
230,2021-08-23 13:30:00,2021-08-23 13:50:00,LONG,50193.13,50155.4851525,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999949,-0.001599999999999995,0.0007690295464737614,0.001608188212211535,49505.68514316019,49058.6918881687,36.60132972515993,26.962659672607675,19.404824797884164,36.60132972515993,Medium,Trending,train,2021-08,3509407d0c39,15-20
231,2021-08-25 13:30:00,2021-08-25 13:35:00,SHORT,47828.04,47863.91103,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000432,-0.0016000000000000432,0.0007920040210721028,0.0012388130477435412,48224.2398690318,48575.52361649858,47.72932703593352,44.44649172505376,41.67137902498653,90.26596844467588,Medium,Trending,train,2021-08,3509407d0c39,
232,2021-08-28 14:20:00,2021-08-28 14:25:00,LONG,48683.82,48647.307134999995,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000871,-0.001600000000000087,0.0024272951465188694,0.0,48443.8301700465,48163.19168958305,33.26816780124521,25.007728170471633,13.036381913658778,33.26816780124521,Medium,Trending,train,2021-08,3509407d0c39,10-15
233,2021-09-02 13:00:00,2021-09-02 13:05:00,LONG,50010.01,49972.5024925,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999722,-0.001599999999999972,0.0012877421940127877,0.001092381305262634,48506.33811681745,48144.15351209952,50.2488605839203,29.158853495090863,14.99010553217848,50.2488605839203,High,Trending,train,2021-09,3509407d0c39,10-15
234,2021-09-02 13:10:00,2021-09-02 13:15:00,LONG,50009.98,50109.99996,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999562,0.0011499999999999562,0.0,0.002357329477036372,48623.23172567425,48217.95897187407,82.15143526654988,67.20718917160501,14.99010553217848,82.15143526654988,Low,Trending,train,2021-09,3509407d0c39,10-15
235,2021-09-02 15:00:00,2021-09-02 15:05:00,LONG,49529.96,49492.812529999996,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000711,-0.0016000000000000712,0.005766408856377041,9.852622533911557e-05,49373.58897026473,48827.14395046991,18.86981391074082,18.485748230308467,5.197648816180487,20.058516283558347,High,Ranging,train,2021-09,3509407d0c39,5-10
236,2021-09-18 13:20:00,2021-09-18 13:25:00,LONG,48534.48,48498.07914,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000032,-0.001600000000000032,0.0018483766592329082,0.0,47968.44164891202,47752.87524762356,68.60150384146873,59.934887510806824,18.502042726645385,68.60150384146873,Medium,Trending,train,2021-09,3509407d0c39,15-20
237,2021-09-24 13:50:00,2021-09-24 13:55:00,SHORT,41571.58,41602.758685,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999748,-0.0015999999999999747,0.009407147863997463,0.0,42317.65002368398,42743.19908200425,77.32759683350008,78.82623083205652,62.663226340099186,85.8408828891209,High,Trending,train,2021-09,3509407d0c39,
238,2021-09-30 14:20:00,2021-09-30 14:25:00,LONG,43180.19,43147.8048575,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000691,-0.0016000000000000692,0.0037098030369945643,0.0,42870.98544433402,42653.76878789464,43.90635085112723,32.118563478816036,10.05110982536244,43.90635085112723,High,Trending,train,2021-09,3509407d0c39,10-15
239,2021-10-01 14:05:00,2021-10-01 14:10:00,LONG,47177.37,47271.724740000005,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000053,0.0011500000000000529,0.0,0.0028113055051605753,45775.52507967469,44635.41835043607,48.867368428582786,33.17237180462705,13.339114549350365,48.867368428582786,High,Trending,train,2021-10,3509407d0c39,10-15
240,2021-10-05 14:50:00,2021-10-05 14:55:00,LONG,49852.0,49814.611,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000573,-0.0016000000000000573,0.0007734895290058107,0.0011586295434486487,49432.58639906601,48837.60279909225,37.0702293032384,27.338732454425042,8.232932595720014,37.0702293032384,Medium,Trending,train,2021-10,3509407d0c39,5-10
241,2021-10-11 15:45:00,2021-10-11 15:50:00,LONG,57530.84,57487.691869999995,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000244,-0.0016000000000000246,0.0011611163681947915,0.00033303876668589394,56883.23994121971,56268.81711638202,73.30959457740556,66.6342191371221,35.28631759343472,73.30959457740556,Low,Trending,train,2021-10,3509407d0c39,
242,2021-10-19 13:20:00,2021-10-19 13:25:00,LONG,62671.86,62624.856105,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000263,-0.0016000000000000263,0.007094092946978094,0.0,61917.61994023345,61503.852077640484,78.06657714445544,68.07305909907934,21.662659117463594,78.06657714445544,High,Trending,train,2021-10,3509407d0c39,
243,2021-10-27 13:40:00,2021-10-27 13:45:00,SHORT,59100.02,59144.345015,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000368,-0.0016000000000000367,0.003805074854458673,0.0012428083780681816,60420.30038713918,61135.68456844721,53.918632299000016,46.94663023932614,42.2839716337482,79.1156183076849,Medium,Trending,train,2021-10,3509407d0c39,
244,2021-10-27 14:55:00,2021-10-27 15:05:00,SHORT,59208.28,59252.68621,SL,2,5e-05,0.0008,0.0008500000000000001,-0.000750000000000017,-0.0016000000000000172,0.002332444043299325,0.0017352302752249849,59795.35883275459,60589.19238434504,73.66562150863139,78.95280107658245,57.25320807747761,85.91606954249038,Medium,Trending,train,2021-10,3509407d0c39,
245,2021-10-31 13:40:00,2021-10-31 13:45:00,SHORT,60180.6,60225.73545,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000264,-0.0016000000000000263,0.0036290764797958387,0.0004918528562360386,60821.233539480745,61016.722251990606,34.025580639798505,29.541190505605893,25.07934125050949,74.61755523580337,Medium,Trending,train,2021-10,3509407d0c39,
246,2021-11-02 13:05:00,2021-11-02 13:10:00,LONG,63093.72,63046.39971,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000523,-0.0016000000000000523,0.0011952061156007838,0.0002573948722630075,62186.27253259291,61777.46167554568,38.78151727452872,26.81894909720157,17.742094066792713,45.14163921926334,Low,Trending,train,2021-11,3509407d0c39,15-20
247,2021-11-02 13:20:00,2021-11-02 13:25:00,LONG,63188.26,63140.868805,SL,1,5e-05,0.0008,0.0008500000000000001,-0.00075000000000006,-0.0016000000000000601,0.0008990594138848727,0.0016990497918442536,62300.9667909554,61860.25907858024,76.06384654342996,64.63587276803865,23.93323595028362,76.06384654342996,High,Trending,train,2021-11,3509407d0c39,
248,2021-11-02 14:35:00,2021-11-02 14:40:00,LONG,63451.98,63404.391015,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000337,-0.0016000000000000337,0.0027891958611851544,0.0,62754.41856063193,62233.614602274254,44.72529498525043,39.62463126843618,19.323455455725544,44.72529498525043,Medium,Trending,train,2021-11,3509407d0c39,15-20
249,2021-11-04 13:20:00,2021-11-04 13:25:00,SHORT,61734.36,61780.66077,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000267,-0.0016000000000000267,0.0029571862411791046,0.001161103800217582,61990.05060016469,62148.57352516411,52.806684533180054,69.83496198190133,52.806684533180054,94.39292292564896,Low,Trending,train,2021-11,3509407d0c39,
250,2021-11-04 13:30:00,2021-11-04 13:35:00,SHORT,61887.96,61764.18408,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000001,0.0011500000000000008,0.0,0.002841748217262334,61977.06873163992,62135.76310166978,45.90814969878064,48.633442345005534,45.90814969878064,87.71130494563079,High,Trending,train,2021-11,3509407d0c39,
251,2021-11-05 12:35:00,2021-11-05 12:40:00,SHORT,61399.92,61277.12016,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999995,0.0011499999999999948,0.0,0.003238277834889716,61589.704334204966,61821.08537289095,69.38787007381156,74.97520209888599,69.38787007381156,89.43356237811031,Low,Trending,train,2021-11,3509407d0c39,
252,2021-11-26 14:10:00,2021-11-26 14:15:00,SHORT,54499.99,54540.8649925,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000202,-0.0016000000000000202,0.0030471565224140357,0.0020812847855568467,55627.260903317074,56365.68353688053,64.20398851372427,73.7841607026774,64.20398851372427,92.66715042878775,Medium,Trending,train,2021-11,3509407d0c39,
253,2021-11-26 14:45:00,2021-11-26 14:50:00,SHORT,54614.47,54505.24106,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000016,0.001150000000000016,0.0,0.002903259886985952,55396.99137069547,56146.34291318298,54.641741411634875,74.47101638149701,54.641741411634875,93.75142081763238,High,Trending,train,2021-11,3509407d0c39,
254,2021-11-29 15:10:00,2021-11-29 15:15:00,LONG,56951.53,56908.8163525,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000116,-0.0016000000000000116,0.0015458759404707982,0.0016967059532905378,56522.78294063124,55974.87869309439,21.1248784009087,21.680790697535542,16.376486225095608,24.99143621590726,High,Trending,train,2021-11,3509407d0c39,15-20
255,2021-11-29 15:20:00,2021-11-29 15:25:00,LONG,57045.3,57002.516025000004,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999973,-0.001599999999999973,0.0016706021354958762,5.416747742577403e-05,56560.48266069035,56015.60039515911,51.08466345132297,39.15656948454862,18.926057475791033,51.08466345132297,Medium,Ranging,train,2021-11,3509407d0c39,15-20
256,2021-11-30 13:10:00,2021-11-30 13:15:00,LONG,58007.78,58123.79556,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999997,0.001149999999999997,0.0,0.0050376001288103284,57262.20240823228,56621.06243670944,54.625956090643434,28.668872249921638,7.006799677196966,54.625956090643434,High,Trending,train,2021-11,3509407d0c39,5-10
257,2021-12-04 14:45:00,2021-12-04 14:50:00,SHORT,47449.21,47484.7969075,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000203,-0.0016000000000000202,0.008920274963482048,0.0,49660.89587221664,52059.39511312639,55.14716693426548,44.3513638075745,37.45730897742045,74.4952709630988,High,Trending,train,2021-12,3509407d0c39,
258,2021-12-12 14:45:00,2021-12-12 14:50:00,LONG,49750.0,49849.5,TP,1,5e-05,0.0008,0.0008500000000000001,0.002,0.00115,0.0,0.0028677386934673017,49363.18747738909,49151.37952511584,50.369590643275636,32.67538797138795,18.854629496130293,50.369590643275636,High,Trending,train,2021-12,3509407d0c39,15-20
259,2021-12-14 15:05:00,2021-12-14 15:10:00,SHORT,47168.71,47204.0865325,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999698,-0.00159999999999997,0.0025020824186203963,0.0021770788304365826,47454.474268267695,47872.649272315,78.94350737568034,80.83678407556171,67.93555129386503,85.6495857929309,Medium,Ranging,train,2021-12,3509407d0c39,
260,2021-12-21 14:40:00,2021-12-21 14:45:00,LONG,48869.16,48832.50813,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000308,-0.0016000000000000309,0.005663285393078212,0.0,48110.35041007907,47585.6275276094,50.8116100066835,36.01401006679534,9.670367042138851,50.8116100066835,Medium,Trending,train,2021-12,3509407d0c39,5-10
261,2021-12-28 14:05:00,2021-12-28 14:10:00,SHORT,48950.98,48987.693235000006,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000591,-0.0016000000000000593,0.0014130462760908616,0.0024448948723804972,49854.616409779854,50165.66144870169,18.09470937248041,19.703611611425824,13.431542658789951,82.55756833500497,High,Trending,train,2021-12,3509407d0c39,10-15
262,2021-12-28 15:20:00,2021-12-28 15:25:00,SHORT,48906.0,48942.6795,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999666,-0.0015999999999999667,0.0034920050709524157,0.0,49465.45358873114,49860.949263435046,57.7007920656122,70.10514723122974,57.7007920656122,92.12257743074777,High,Trending,train,2021-12,3509407d0c39,
263,2022-01-06 13:20:00,2022-01-06 13:30:00,SHORT,42997.72,43029.968290000004,SL,2,5e-05,0.0008,0.0008500000000000001,-0.000750000000000074,-0.001600000000000074,0.0031383059380823523,0.0022726786443560535,44740.363696136286,45562.90180773238,63.33096973367774,70.60235221458005,63.33096973367774,88.84331628816119,High,Trending,train,2022-01,3509407d0c39,
264,2022-01-17 14:50:00,2022-01-17 14:55:00,SHORT,42615.89,42647.851917500004,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000102,-0.0016000000000001022,0.001502725861175277,0.0010533629592154338,42758.99246990502,42845.84619655046,52.23137567543563,63.54858712020465,52.23137567543563,76.36447778596884,Low,Trending,train,2022-01,3509407d0c39,
