trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,asia_high,asia_low,asia_range_pct,session_candle_num,split,month,spec_hash,asia_range_bucket
177,2020-07-05 12:05:00,2020-07-05 14:00:00,LONG,9023.39,9009.854915,SL,23,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999476,-0.0023499999999999476,0.0028215559784071317,0.0023317179020302652,9145.24,9040.0,1.1641592920353958,1,train,2020-07,5210f76300b0,Q1 (tight)
178,2020-07-16 12:05:00,2020-07-16 13:35:00,LONG,9086.01,9072.380985000002,SL,18,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998478,-0.002349999999999848,0.001837990493076799,0.0021483577499915186,9226.15,9084.0,1.5648392778511626,1,train,2020-07,5210f76300b0,Q2
179,2020-07-18 12:20:00,2020-07-18 14:50:00,SHORT,9166.03,9164.22,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.00019746826052296463,-0.0006525317394770354,0.0009786134236959016,0.0013757319144712139,9168.88,9121.1,0.5238403262764232,4,train,2020-07,5210f76300b0,Q1 (tight)
180,2020-07-19 12:40:00,2020-07-19 13:15:00,LONG,9132.91,9119.210635,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000436,-0.002350000000000044,0.0015416772967214094,0.00022884272373210134,9180.79,9139.27,0.4543032430380155,8,train,2020-07,5210f76300b0,Q1 (tight)
181,2020-07-29 12:05:00,2020-07-29 12:10:00,SHORT,11092.31,11108.948465,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999998,-0.0023499999999999997,0.0018652562000160931,0.0006418861355298384,11079.97,10812.0,2.4784498705142375,1,train,2020-07,5210f76300b0,Q3
182,2020-07-29 12:15:00,2020-07-29 12:25:00,SHORT,11107.89,11069.012385,TP,2,5e-05,0.0008,0.0008500000000000001,0.0034999999999999485,0.0026499999999999484,0.00012423601602113622,0.0037846971837134737,11079.97,10812.0,2.4784498705142375,3,train,2020-07,5210f76300b0,Q3
183,2020-07-29 12:35:00,2020-07-29 12:40:00,SHORT,11087.58,11104.21137,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000874,-0.0023500000000000873,0.003205388371493227,0.0,11079.97,10812.0,2.4784498705142375,7,train,2020-07,5210f76300b0,Q3
184,2020-08-11 12:15:00,2020-08-11 12:25:00,LONG,11699.05,11681.501425,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999053,-0.002349999999999905,0.002475414670421883,0.0007992101922806009,11935.0,11705.0,1.9649722340879965,3,train,2020-08,5210f76300b0,Q3
185,2020-08-12 12:30:00,2020-08-12 12:40:00,SHORT,11481.55,11498.772325,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000555,-0.0023500000000000556,0.0016051839690634359,0.0010573485287264715,11476.41,11150.0,2.9274439461883395,6,train,2020-08,5210f76300b0,Q4 (wide)
186,2020-08-12 12:50:00,2020-08-12 12:55:00,SHORT,11479.68,11496.89952,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000484,-0.0023500000000000482,0.002690841556559017,0.0,11476.41,11150.0,2.9274439461883395,10,train,2020-08,5210f76300b0,Q4 (wide)
187,2020-08-13 12:20:00,2020-08-13 12:30:00,LONG,11484.3,11467.07355,SL,2,5e-05,0.0008,0.0008500000000000001,-0.00150000000000001,-0.00235000000000001,0.005248034272876764,0.002169048178818026,11656.99,11490.52,1.4487594991349333,4,train,2020-08,5210f76300b0,Q2
188,2020-08-13 12:35:00,2020-08-13 12:40:00,LONG,11427.49,11410.348765,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999925,-0.002349999999999925,0.003931747041563833,0.002407352795758318,11656.99,11490.52,1.4487594991349333,7,train,2020-08,5210f76300b0,Q2
189,2020-08-16 12:05:00,2020-08-16 12:10:00,LONG,11754.42,11736.78837,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999988,-0.0023499999999999884,0.004514046630969413,0.0,11931.72,11768.78,1.384510543998602,1,train,2020-08,5210f76300b0,Q2
190,2020-08-16 12:35:00,2020-08-16 13:10:00,LONG,11766.75,11807.933625000001,TP,7,5e-05,0.0008,0.0008500000000000001,0.0035000000000001263,0.002650000000000126,0.0012331357426647305,0.00478041940212888,11931.72,11768.78,1.384510543998602,7,train,2020-08,5210f76300b0,Q2
191,2020-08-18 12:15:00,2020-08-18 12:25:00,LONG,12181.48,12224.11518,TP,2,5e-05,0.0008,0.0008500000000000001,0.003500000000000093,0.002650000000000093,0.0,0.003914138511904981,12387.77,12192.0,1.6057250656168014,3,train,2020-08,5210f76300b0,Q2
192,2020-08-18 12:35:00,2020-08-18 12:50:00,LONG,12194.76,12237.44166,TP,3,5e-05,0.0008,0.0008500000000000001,0.0035000000000000157,0.0026500000000000156,0.0007224414420619586,0.003709790106570345,12387.77,12192.0,1.6057250656168014,7,train,2020-08,5210f76300b0,Q2
193,2020-08-21 13:00:00,2020-08-21 13:05:00,LONG,11760.24,11742.59964,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999506,-0.0023499999999999507,0.0025713760943654024,0.0,11878.0,11778.44,0.8452732280335893,12,train,2020-08,5210f76300b0,Q1 (tight)
194,2020-08-22 12:15:00,2020-08-22 12:40:00,SHORT,11587.8,11605.1817,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999922,-0.0023499999999999923,0.0020202281710074263,0.0015524948652893373,11589.56,11376.81,1.870032109176474,3,train,2020-08,5210f76300b0,Q3
195,2020-08-22 12:45:00,2020-08-22 13:15:00,SHORT,11602.47,11561.861355,TP,6,5e-05,0.0008,0.0008500000000000001,0.0035000000000000218,0.0026500000000000217,0.0,0.0036095762367839954,11589.56,11376.81,1.870032109176474,9,train,2020-08,5210f76300b0,Q3
196,2020-08-23 12:10:00,2020-08-23 13:25:00,LONG,11545.83,11586.240405,TP,15,5e-05,0.0008,0.0008500000000000001,0.0035000000000000465,0.0026500000000000464,0.0011579938384681568,0.007430388287373093,11688.81,11555.26,1.1557507143932657,2,train,2020-08,5210f76300b0,Q1 (tight)
197,2020-08-24 12:55:00,2020-08-24 14:05:00,SHORT,11786.62,11745.36683,TP,14,5e-05,0.0008,0.0008500000000000001,0.0034999999999999957,0.0026499999999999957,0.0006023779505913098,0.0035158510242970847,11775.0,11585.09,1.6392621895902393,11,train,2020-08,5210f76300b0,Q2
198,2020-08-25 12:10:00,2020-08-25 12:15:00,LONG,11555.12,11537.787320000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999959,-0.002349999999999959,0.00753951495094822,0.0,11767.85,11550.0,1.8861471861471892,2,train,2020-08,5210f76300b0,Q3
199,2020-08-26 12:10:00,2020-08-26 12:15:00,SHORT,11395.29,11412.382935000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000508,-0.002350000000000051,0.0017507233251631952,0.0,11400.0,11250.0,1.3333333333333335,2,train,2020-08,5210f76300b0,Q2
200,2020-08-26 12:20:00,2020-08-26 12:25:00,SHORT,11414.08,11374.130720000001,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999042,0.002649999999999904,0.0,0.007804395974095146,11400.0,11250.0,1.3333333333333335,4,train,2020-08,5210f76300b0,Q2
201,2020-08-27 12:05:00,2020-08-27 12:25:00,LONG,11312.45,11295.481325,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000065,-0.0023500000000000066,0.0024256460802037144,0.002363767353667842,11480.59,11332.48,1.30695134692495,1,train,2020-08,5210f76300b0,Q2
202,2020-08-28 12:05:00,2020-08-28 12:20:00,SHORT,11461.65,11478.842475,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999853,-0.0023499999999999853,0.0018627335505795731,0.0018156199151081642,11444.96,11276.89,1.4903931846457643,1,train,2020-08,5210f76300b0,Q2
203,2020-08-28 12:40:00,2020-08-28 14:35:00,SHORT,11453.34,11413.25331,TP,23,5e-05,0.0008,0.0008500000000000001,0.003500000000000008,0.002650000000000008,0.0010110587828528557,0.003502035214182115,11444.96,11276.89,1.4903931846457643,8,train,2020-08,5210f76300b0,Q2
204,2020-08-29 12:25:00,2020-08-29 12:40:00,LONG,11466.53,11449.330205000002,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998806,-0.002349999999999881,0.002127060235311052,0.000761346283487643,11580.02,11462.51,1.0251681350768742,5,train,2020-08,5210f76300b0,Q1 (tight)
205,2020-08-29 12:55:00,2020-08-29 14:55:00,LONG,11445.36,11485.41876,TP,24,5e-05,0.0008,0.0008500000000000001,0.0034999999999999905,0.0026499999999999905,0.0010196271676906688,0.004367708835720308,11580.02,11462.51,1.0251681350768742,11,train,2020-08,5210f76300b0,Q1 (tight)
206,2020-09-03 12:10:00,2020-09-03 12:15:00,LONG,11180.54,11163.76919,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999983,-0.0023499999999999984,0.01772275757700446,0.0,11446.13,11237.0,1.8610839191955078,2,train,2020-09,5210f76300b0,Q3
207,2020-09-06 12:05:00,2020-09-06 12:10:00,SHORT,10250.19,10265.565285,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000074,-0.0023500000000000075,0.004504306749435871,0.0,10250.0,9994.86,2.5527120940163184,1,train,2020-09,5210f76300b0,Q3
208,2020-09-06 12:40:00,2020-09-06 13:00:00,SHORT,10259.76,10223.850840000001,TP,4,5e-05,0.0008,0.0008500000000000001,0.0034999999999999263,0.0026499999999999263,0.0008928084087736803,0.00466677583101369,10250.0,9994.86,2.5527120940163184,8,train,2020-09,5210f76300b0,Q3
209,2020-09-07 12:05:00,2020-09-07 12:10:00,LONG,10046.17,10031.100745,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000339,-0.002350000000000034,0.0065865897152845385,0.0,10312.0,10052.38,2.58267196425126,1,train,2020-09,5210f76300b0,Q3
210,2020-09-15 12:05:00,2020-09-15 12:10:00,SHORT,10843.83,10860.095745,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000056,-0.002350000000000056,0.0026088568337940443,0.0,10839.0,10650.0,1.7746478873239435,1,train,2020-09,5210f76300b0,Q2
211,2020-09-17 12:20:00,2020-09-17 12:25:00,LONG,10845.12,10828.852320000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999094,-0.0023499999999999095,0.0016809403676493557,0.0,11045.46,10842.77,1.8693562622835187,4,train,2020-09,5210f76300b0,Q3
212,2020-09-17 12:30:00,2020-09-17 12:50:00,LONG,10832.86,10816.61071,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999764,-0.0023499999999999762,0.0018480807469126745,0.0013108265038040655,11045.46,10842.77,1.8693562622835187,6,train,2020-09,5210f76300b0,Q3
213,2020-09-18 12:05:00,2020-09-18 13:05:00,SHORT,10984.47,11000.946705,SL,12,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000863,-0.0023500000000000864,0.0016951204746338058,0.0029450669900321588,10985.0,10870.01,1.0578647121759757,1,train,2020-09,5210f76300b0,Q1 (tight)
214,2020-09-25 12:30:00,2020-09-25 12:35:00,LONG,10607.16,10591.24926,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999389,-0.002349999999999939,0.002035417585857114,0.00011124561145493148,10760.53,10614.58,1.3749955250231354,6,train,2020-09,5210f76300b0,Q2
215,2020-09-25 12:45:00,2020-09-25 13:55:00,LONG,10609.83,10593.915255,SL,14,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000037,-0.002350000000000004,0.002340282549296259,0.002984025191732559,10760.53,10614.58,1.3749955250231354,9,train,2020-09,5210f76300b0,Q2
216,2020-09-29 12:05:00,2020-09-29 13:15:00,SHORT,10750.12,10712.49458,TP,14,5e-05,0.0008,0.0008500000000000001,0.003500000000000028,0.0026500000000000278,0.0014148679270556167,0.0035943784813566018,10747.88,10656.82,0.8544762884237463,1,train,2020-09,5210f76300b0,Q1 (tight)
217,2020-10-01 12:20:00,2020-10-01 12:35:00,SHORT,10868.59,10884.892885000001,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000892,-0.002350000000000089,0.0024198171059906827,0.0,10857.47,10776.59,0.7505157011633475,4,train,2020-10,5210f76300b0,Q1 (tight)
218,2020-10-06 12:20:00,2020-10-06 13:00:00,LONG,10705.37,10689.311945000001,SL,8,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999543,-0.0023499999999999546,0.0015300732249330026,0.0016262866206399082,10800.0,10705.27,0.8848912731766649,4,train,2020-10,5210f76300b0,Q1 (tight)
219,2020-10-20 12:30:00,2020-10-20 12:40:00,SHORT,11861.0,11878.791500000001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000993,-0.0023500000000000994,0.0024449877750611247,0.0020698086164740977,11849.0,11677.59,1.467854240472562,6,train,2020-10,5210f76300b0,Q2
220,2020-10-21 12:10:00,2020-10-21 12:20:00,SHORT,12296.86,12315.305290000002,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001202,-0.0023500000000001202,0.004728036262915851,0.001730523076622866,12295.0,11886.95,3.432756089661345,2,train,2020-10,5210f76300b0,Q4 (wide)
221,2020-10-21 12:25:00,2020-10-21 12:30:00,SHORT,12349.34,12367.864010000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000081,-0.002350000000000081,0.0024794847335970166,0.0027807154066533226,12295.0,11886.95,3.432756089661345,5,train,2020-10,5210f76300b0,Q4 (wide)
222,2020-10-22 12:05:00,2020-10-22 12:15:00,SHORT,12937.0,12891.720500000001,TP,2,5e-05,0.0008,0.0008500000000000001,0.003499999999999902,0.002649999999999902,0.0,0.004412924170982465,12940.0,12678.08,2.0659279638557266,1,train,2020-10,5210f76300b0,Q3
223,2020-10-26 12:05:00,2020-10-26 12:10:00,SHORT,13160.0,13113.94,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999615,0.0026499999999999614,0.0,0.003819908814589699,13151.51,12971.0,1.391642895690388,1,train,2020-10,5210f76300b0,Q2
224,2020-10-26 12:50:00,2020-10-26 13:15:00,SHORT,13149.6,13169.324400000001,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000738,-0.002350000000000074,0.001958994950416759,0.002365090953337011,13151.51,12971.0,1.391642895690388,10,train,2020-10,5210f76300b0,Q2
225,2020-10-29 12:40:00,2020-10-29 12:45:00,LONG,13105.0,13085.3425,SL,1,5e-05,0.0008,0.0008500000000000001,-0.00149999999999995,-0.0023499999999999502,0.0022342617321633464,7.783288821063995e-05,13326.39,13120.88,1.5662821396125886,8,train,2020-10,5210f76300b0,Q2
226,2020-11-16 12:25:00,2020-11-16 12:55:00,SHORT,16286.23,16310.659345,SL,6,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000287,-0.0023500000000000287,0.002008445171166129,0.00194704360677696,16291.99,15864.0,2.697869389813413,5,train,2020-11,5210f76300b0,Q3
227,2020-11-16 13:00:00,2020-11-16 13:05:00,SHORT,16305.88,16330.33882,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001013,-0.002350000000000101,0.0019391777690011703,0.0,16291.99,15864.0,2.697869389813413,12,train,2020-11,5210f76300b0,Q3
228,2020-11-23 12:20:00,2020-11-23 12:30:00,SHORT,18558.88,18586.718320000004,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001384,-0.0023500000000001384,0.002424715284543033,0.003433935668531698,18556.83,18000.0,3.09350000000001,4,train,2020-11,5210f76300b0,Q4 (wide)
229,2020-11-23 12:35:00,2020-11-23 12:45:00,SHORT,18598.72,18626.618080000004,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001431,-0.002350000000000143,0.0016818361693707326,0.00036400354432995584,18556.83,18000.0,3.09350000000001,7,train,2020-11,5210f76300b0,Q4 (wide)
230,2020-11-25 12:10:00,2020-11-25 12:30:00,SHORT,19215.28,19244.10292,SL,4,5e-05,0.0008,0.0008500000000000001,-0.001500000000000122,-0.002350000000000122,0.002119146845635409,0.0028191106244612753,19218.12,18625.0,3.1845369127516725,2,train,2020-11,5210f76300b0,Q4 (wide)
231,2020-11-25 12:35:00,2020-11-25 12:50:00,SHORT,19241.69,19270.552535,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000109,-0.002350000000000011,0.003433690076079581,0.0015679495927851585,19218.12,18625.0,3.1845369127516725,7,train,2020-11,5210f76300b0,Q4 (wide)
232,2020-11-26 12:15:00,2020-11-26 12:20:00,LONG,17206.8,17267.0238,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999858,0.0026499999999999857,0.0,0.008680289187995478,18915.03,17200.0,9.971104651162783,3,train,2020-11,5210f76300b0,Q4 (wide)
233,2020-11-26 12:40:00,2020-11-26 12:45:00,LONG,17178.97,17239.096395,TP,1,5e-05,0.0008,0.0008500000000000001,0.00349999999999996,0.00264999999999996,0.0,0.010332982710837635,18915.03,17200.0,9.971104651162783,8,train,2020-11,5210f76300b0,Q4 (wide)
234,2020-11-27 12:35:00,2020-11-27 12:40:00,LONG,16987.94,16962.45809,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999918,-0.002349999999999918,0.0015981926001621043,0.0036531798440541533,17457.62,17012.56,2.6160671880069644,7,train,2020-11,5210f76300b0,Q3
235,2020-11-27 12:45:00,2020-11-27 12:55:00,LONG,17007.32,17066.84562,TP,2,5e-05,0.0008,0.0008500000000000001,0.0035000000000000205,0.0026500000000000204,0.0013558867593484046,0.0039253686059886,17457.62,17012.56,2.6160671880069644,9,train,2020-11,5210f76300b0,Q3
236,2020-11-28 12:15:00,2020-11-28 12:20:00,SHORT,17210.65,17150.412725000002,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999706,0.0026499999999999705,0.0,0.0052670875301049904,17190.0,16872.0,1.8847795163584635,3,train,2020-11,5210f76300b0,Q3
237,2020-11-29 12:40:00,2020-11-29 12:45:00,SHORT,17983.02,18009.99453,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999725,-0.0023499999999999728,0.00168436669702869,0.0023549993271431706,17886.21,17517.0,2.107723925329675,8,train,2020-11,5210f76300b0,Q3
238,2020-12-03 12:05:00,2020-12-03 12:10:00,SHORT,19307.07,19336.030605,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000011,-0.002350000000000011,0.0019127708140075264,0.0014020770629618946,19299.0,18867.2,2.288627883310715,1,train,2020-12,5210f76300b0,Q3
239,2020-12-03 12:15:00,2020-12-03 12:30:00,SHORT,19294.34,19323.28151,SL,3,5e-05,0.0008,0.0008500000000000001,-0.001500000000000029,-0.002350000000000029,0.0022965284119592227,0.0038643457096745114,19299.0,18867.2,2.288627883310715,3,train,2020-12,5210f76300b0,Q3
240,2020-12-03 12:35:00,2020-12-03 12:45:00,SHORT,19291.66,19320.59749,SL,2,5e-05,0.0008,0.0008500000000000001,-0.001500000000000013,-0.002350000000000013,0.0021600007464366413,0.0012653136122034005,19299.0,18867.2,2.288627883310715,7,train,2020-12,5210f76300b0,Q3
241,2020-12-03 12:50:00,2020-12-03 13:00:00,SHORT,19326.87,19355.860305,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999666,-0.0023499999999999667,0.0024985939264868485,0.002300424228030671,19299.0,18867.2,2.288627883310715,10,train,2020-12,5210f76300b0,Q3
242,2020-12-05 12:20:00,2020-12-05 12:25:00,SHORT,18995.18,19023.67277,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000393,-0.0023500000000000396,0.0019241723426679438,0.00011845110180582653,18990.08,18500.0,2.6490810810810905,4,train,2020-12,5210f76300b0,Q3
243,2020-12-05 12:30:00,2020-12-05 12:35:00,SHORT,19012.35,19040.868524999998,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999738,-0.0023499999999999736,0.0018829865850356696,0.0,18990.08,18500.0,2.6490810810810905,6,train,2020-12,5210f76300b0,Q3
244,2020-12-07 12:10:00,2020-12-07 12:35:00,LONG,19155.01,19222.052535,TP,5,5e-05,0.0008,0.0008500000000000001,0.003500000000000026,0.002650000000000026,0.0011098923989075653,0.003699815348569519,19420.91,19157.55,1.3747060558369968,2,train,2020-12,5210f76300b0,Q2
245,2020-12-10 12:10:00,2020-12-10 12:25:00,LONG,18256.16,18228.77576,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999677,-0.0023499999999999676,0.0018475955513097806,0.0018881298148132556,18557.32,18278.44,1.525731955243451,2,train,2020-12,5210f76300b0,Q2
246,2020-12-11 12:10:00,2020-12-11 12:15:00,LONG,17698.82,17672.27177,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000187,-0.0023500000000000187,0.001712543548101021,0.0047669844656309844,18292.73,17700.51,3.3457793024042877,2,train,2020-12,5210f76300b0,Q4 (wide)
247,2020-12-13 12:25:00,2020-12-13 12:30:00,SHORT,19303.84,19332.79576,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000382,-0.0023500000000000383,0.0037282737527870704,0.0,19306.27,18711.12,3.1807288927653796,5,train,2020-12,5210f76300b0,Q4 (wide)
248,2020-12-13 12:35:00,2020-12-13 13:20:00,SHORT,19375.8,19404.8637,SL,9,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001254,-0.0023500000000001254,0.0018166991814531905,0.0029268468914831454,19306.27,18711.12,3.1807288927653796,7,train,2020-12,5210f76300b0,Q4 (wide)
249,2020-12-22 12:05:00,2020-12-22 12:10:00,SHORT,23191.78,23110.60877,TP,1,5e-05,0.0008,0.0008500000000000001,0.003499999999999997,0.002649999999999997,0.0,0.004388623900364649,23076.77,22428.86,2.888733533492116,1,train,2020-12,5210f76300b0,Q4 (wide)
250,2020-12-22 12:20:00,2020-12-22 12:25:00,SHORT,23143.65,23178.365475000002,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000038,-0.002350000000000038,0.0022343061703749894,0.0012379205527218676,23076.77,22428.86,2.888733533492116,4,train,2020-12,5210f76300b0,Q4 (wide)
251,2020-12-22 12:45:00,2020-12-22 12:50:00,SHORT,23082.0,23116.623,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999823,-0.0023499999999999823,0.0094445888571181,0.0,23076.77,22428.86,2.888733533492116,9,train,2020-12,5210f76300b0,Q4 (wide)
252,2020-12-23 12:25:00,2020-12-23 12:30:00,LONG,23260.37,23341.781295,TP,1,5e-05,0.0008,0.0008500000000000001,0.0035000000000000734,0.0026500000000000733,0.00023516392903455646,0.007171854961894403,24050.0,23319.11,3.1342962917538424,5,train,2020-12,5210f76300b0,Q4 (wide)
253,2020-12-24 12:05:00,2020-12-24 12:10:00,SHORT,23253.28,23171.89352,TP,1,5e-05,0.0008,0.0008500000000000001,0.003499999999999888,0.002649999999999888,0.0,0.0048444778543069115,23242.04,22703.42,2.372417900034456,1,train,2020-12,5210f76300b0,Q3
254,2021-01-07 12:05:00,2021-01-07 12:10:00,SHORT,38046.14,38103.20921,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000388,-0.0023500000000000387,0.00404403705605879,0.005155319304402482,37700.8,36422.71,3.5090469654784164,1,train,2021-01,5210f76300b0,Q4 (wide)
255,2021-01-07 12:20:00,2021-01-07 12:25:00,SHORT,37757.92,37814.556880000004,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001500000000000145,-0.0023500000000001454,0.00735686711556142,0.0,37700.8,36422.71,3.5090469654784164,4,train,2021-01,5210f76300b0,Q4 (wide)
256,2021-01-16 12:05:00,2021-01-16 12:10:00,SHORT,37774.2,37830.8613,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999937,-0.0023499999999999936,0.002959692064954464,0.0013556872150832877,37669.0,35520.0,6.050112612612613,1,train,2021-01,5210f76300b0,Q4 (wide)
257,2021-01-19 12:05:00,2021-01-19 12:15:00,SHORT,37313.72,37369.69058,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0015000000000000284,-0.0023500000000000283,0.0023122862046453378,0.0030401686028624945,37280.0,36002.01,3.5497740265057365,1,train,2021-01,5210f76300b0,Q4 (wide)
258,2021-01-19 12:20:00,2021-01-19 12:25:00,SHORT,37361.0,37230.2365,TP,1,5e-05,0.0008,0.0008500000000000001,0.003500000000000025,0.0026500000000000247,0.0,0.006985894381842028,37280.0,36002.01,3.5497740265057365,4,train,2021-01,5210f76300b0,Q4 (wide)
259,2021-01-20 12:30:00,2021-01-20 12:35:00,LONG,34722.56,34670.47616,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999807,-0.0023499999999999806,0.004215990986839663,0.0019143173775205851,36415.31,34737.0,4.831476523591553,6,train,2021-01,5210f76300b0,Q4 (wide)
260,2021-01-20 12:40:00,2021-01-20 12:45:00,LONG,34631.07,34579.123395,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999924,-0.002349999999999924,0.004505780502883708,0.0014426351827996977,36415.31,34737.0,4.831476523591553,8,train,2021-01,5210f76300b0,Q4 (wide)
261,2021-01-20 12:55:00,2021-01-20 13:00:00,LONG,34669.2,34617.1962,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999595,-0.0023499999999999598,0.0023156000138451088,0.002330598917771478,36415.31,34737.0,4.831476523591553,11,train,2021-01,5210f76300b0,Q4 (wide)
262,2021-01-31 12:05:00,2021-01-31 12:15:00,LONG,33453.93,33403.749105,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999309,-0.002349999999999931,0.002619722107387665,0.0006788440102552713,34342.69,33450.0,2.668729446935732,1,train,2021-01,5210f76300b0,Q3
263,2021-02-13 12:45:00,2021-02-13 12:50:00,LONG,46909.4,46839.0359,SL,1,5e-05,0.0008,0.0008500000000000001,-0.001499999999999976,-0.0023499999999999762,0.0017139421949545603,0.0007399369849113211,48150.0,46990.0,2.4686103426260906,9,train,2021-02,5210f76300b0,Q3
264,2021-02-13 13:00:00,2021-02-13 13:05:00,LONG,46879.81,46809.490285,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999999534,-0.0023499999999999537,0.006873961306583794,0.00254245910979593,48150.0,46990.0,2.4686103426260906,12,train,2021-02,5210f76300b0,Q3
265,2021-02-17 12:05:00,2021-02-17 12:30:00,SHORT,51351.47,51428.49720500001,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0015000000000001126,-0.0023500000000001124,0.0019785217443628886,0.00339756583404528,51266.09,48947.0,4.737961468527176,1,train,2021-02,5210f76300b0,Q4 (wide)
266,2021-02-17 12:35:00,2021-02-17 12:45:00,SHORT,51408.19,51228.261335,TP,2,5e-05,0.0008,0.0008500000000000001,0.0034999999999999892,0.002649999999999989,0.001117331693646383,0.011187711530011062,51266.09,48947.0,4.737961468527176,7,train,2021-02,5210f76300b0,Q4 (wide)
267,2021-02-21 12:45:00,2021-02-21 12:50:00,SHORT,57043.0,56843.349500000004,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999316,0.0026499999999999315,0.0,0.0063306628333012396,56959.71,55477.59,2.6715652212001326,9,train,2021-02,5210f76300b0,Q3
268,2021-02-23 12:40:00,2021-02-23 12:45:00,LONG,48342.75,48270.235875000006,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0014999999999998808,-0.002349999999999881,0.013865367609414045,0.010079070801723112,54183.59,48615.0,11.454468785354308,8,train,2021-02,5210f76300b0,Q4 (wide)
269,2021-02-23 12:50:00,2021-02-23 12:55:00,LONG,48525.68,48695.51988,TP,1,5e-05,0.0008,0.0008500000000000001,0.0034999999999999905,0.0026499999999999905,0.0,0.019162018955736396,54183.59,48615.0,11.454468785354308,10,train,2021-02,5210f76300b0,Q4 (wide)
